iter	Passed	Remaining
3219	267297	147760
3220	267389	147682
3221	267473	147600
3222	267552	147514
3223	267631	147429
3224	267709	147343
3225	267786	147257
3226	267868	147174
3227	267946	147088
3228	268026	147003
3229	268093	146912
3230	268187	146835
3231	268255	146743
3232	268348	146666
3233	268423	146578
3234	268503	146493
3235	268585	146410
3236	268676	146332
3237	268767	146253
3238	268862	146176
3239	268929	146085
3240	269018	146005
3241	269093	145918
3242	269172	145832
3243	269250	145747
3244	269342	145668
3245	269424	145585
3246	269519	145508
3247	269587	145418
3248	269658	145328
3249	269729	145238
3250	269810	145155
3251	269898	145074
3252	269992	144997
3253	270072	144912
3254	270150	144827
3255	270231	144743
3256	270315	144660
3257	270392	144574
3258	270485	144496
3259	270554	144406
3260	270646	144328
3261	270732	144246
3262	270811	144161
3263	270906	144084
3264	270999	144007
3265	271080	143923
3266	271174	143846
3267	271255	143762
3268	271333	143676
3269	271415	143592
3270	271509	143515
3271	271587	143430
3272	271657	143340
3273	271725	143249
3274	271803	143163
3275	271882	143078
3276	271960	142993
3277	272041	142908
3278	272135	142831
3279	272213	142746
3280	272292	142661
3281	272369	142574
3282	272449	142490
3283	272527	142404
3284	272605	142319
3285	272684	142233
3286	272765	142150
3287	272846	142065
3288	272914	141975
3289	273004	141895
3290	273072	141805
3291	273155	141722
3292	273236	141638
3293	273315	141553
3294	273412	141477
3295	273505	141399
3296	273590	141317
3297	273670	141233
3298	273749	141148
3299	273830	141064
3300	273908	140978
3301	273995	140897
3302	274074	140812
3303	274152	140727
3304	274231	140642
3305	274313	140558
3306	274386	140470
3307	274476	140391
3308	274556	140306
3309	274634	140221
3310	274725	140142
3311	274810	140060
3312	274906	139984
3313	274993	139903
3314	275071	139817
3315	275152	139733
3316	275230	139648
3317	275326	139571
3318	275406	139487
3319	275487	139403
3320	275566	139318
3321	275657	139239
3322	275736	139154
3323	275806	139064
3324	275891	138983
3325	275982	138904
3326	276059	138817
3327	276137	138732
3328	276215	138647
3329	276295	138562
3330	276380	138480
3331	276483	138407
3332	276560	138321
3333	276633	138234
3334	276721	138153
3335	276803	138069
3336	276897	137992
3337	276985	137911
3338	277064	137826
3339	277144	137742
3340	277225	137658
3341	277303	137572
3342	277382	137488
3343	277462	137403
3344	277541	137318
3345	277631	137239
3346	277707	137152
3347	277786	137067
3348	277866	136983
3349	277945	136898
3350	278038	136820
3351	278117	136735
3352	278211	136657
3353	278303	136579
3354	278398	136502
3355	278476	136416
3356	278556	136332
3357	278637	136248
3358	278733	136172
3359	278812	136087
3360	278892	136002
3361	278970	135917
3362	279050	135832
3363	279136	135751
3364	279228	135672
3365	279296	135582
3366	279379	135499
3367	279457	135414
3368	279536	135329
3369	279617	135245
3370	279697	135160
3371	279778	135076
3372	279847	134987
3373	279927	134902
3374	280005	134817
3375	280083	134732
3376	280164	134647
3377	280267	134574
3378	280353	134493
3379	280433	134409
3380	280512	134323
3381	280572	134230
3382	280668	134153
3383	280747	134068
3384	280826	133983
3385	280909	133900
3386	280989	133816
3387	281070	133732
3388	281151	133648
3389	281231	133564
3390	281322	133485
3391	281417	133407
3392	281508	133328
3393	281576	133238
3394	281654	133153
3395	281738	133070
3396	281810	132982
3397	281902	132904
3398	281981	132819
3399	282058	132733
3400	282143	132651
3401	282225	132567
3402	282304	132483
3403	282385	132399
3404	282453	132309
3405	282541	132228
3406	282619	132143
3407	282699	132059
3408	282783	131976
3409	282864	131892
3410	282950	131811
3411	283038	131730
3412	283131	131652
3413	283210	131567
3414	283288	131482
3415	283368	131398
3416	283448	131313
3417	283525	131228
3418	283600	131141
3419	283679	131056
3420	283758	130971
3421	283839	130887
3422	283918	130803
3423	283985	130713
3424	284066	130628
3425	284147	130545
3426	284225	130460
3427	284311	130378
3428	284393	130295
3429	284484	130215
3430	284562	130130
3431	284638	130044
3432	284717	129960
3433	284798	129876
3434	284870	129787
3435	284948	129702
3436	285036	129622
3437	285117	129538
3438	285194	129453
3439	285286	129374
3440	285365	129289
3441	285444	129204
3442	285538	129126
3443	285634	129049
3444	285712	128964
3445	285807	128886
3446	285887	128802
3447	285980	128724
3448	286059	128639
3449	286140	128555
3450	286210	128467
3451	286290	128382
3452	286371	128299
3453	286450	128214
3454	286531	128130
3455	286612	128046
3456	286691	127962
3457	286782	127882
3458	286861	127798
3459	286941	127713
3460	287001	127620
3461	287083	127537
3462	287188	127464
3463	287267	127379
3464	287347	127295
3465	287419	127207
3466	287513	127129
3467	287593	127045
3468	287674	126961
3469	287754	126877
3470	287833	126792
3471	287912	126708
3472	287994	126624
3473	288085	126545
3474	288170	126463
3475	288257	126382
3476	288336	126297
3477	288413	126212
3478	288491	126126
3479	288576	126044
3480	288670	125966
3481	288760	125887
3482	288838	125801
3483	288931	125723
3484	289026	125645
3485	289115	125565
3486	289196	125481
3487	289271	125395
3488	289350	125310
3489	289430	125226
3490	289508	125141
3491	289599	125061
3492	289682	124979
3493	289762	124894
3494	289855	124816
3495	289940	124734
3496	290022	124650
3497	290101	124566
3498	290180	124481
3499	290272	124402
3500	290355	124319
3501	290436	124235
3502	290516	124151
3503	290595	124066
3504	290688	123988
3505	290768	123904
3506	290847	123819
3507	290943	123742
3508	291034	123662
3509	291114	123578
3510	291192	123493
3511	291272	123409
3512	291338	123319
3513	291416	123234
3514	291507	123154
3515	291592	123072
3516	291670	122987
3517	291748	122902
3518	291829	122818
3519	291907	122733
3520	291967	122641
3521	292046	122556
3522	292126	122472
3523	292207	122388
3524	292294	122307
3525	292364	122219
3526	292440	122133
3527	292526	122051
3528	292604	121966
3529	292670	121877
3530	292747	121791
3531	292826	121707
3532	292918	121627
3533	293010	121548
3534	293113	121474
3535	293195	121390
3536	293275	121306
3537	293345	121218
3538	293411	121128
3539	293491	121044
3540	293572	120960
3541	293659	120879
3542	293737	120794
3543	293816	120710
3544	293909	120631
3545	293989	120547
3546	294076	120466
3547	294154	120381
3548	294241	120299
3549	294320	120215
3550	294395	120129
3551	294473	120044
3552	294571	119967
3553	294650	119883
3554	294728	119798
3555	294815	119717
3556	294893	119632
3557	294972	119547
3558	295056	119465
3559	295161	119391
3560	295240	119306
3561	295319	119222
3562	295405	119140
3563	295491	119059
3564	295575	118976
3565	295655	118892
3566	295745	118812
3567	295825	118728
3568	295904	118643
3569	295982	118559
3570	296059	118473
3571	296138	118388
3572	296216	118304
3573	296296	118220
3574	296361	118130
3575	296440	118045
3576	296534	117967
3577	296619	117885
3578	296713	117806
3579	296811	117729
3580	296900	117649
3581	296978	117564
3582	297069	117484
3583	297159	117404
3584	297254	117326
3585	297339	117244
3586	297417	117159
3587	297494	117074
3588	297591	116996
3589	297680	116916
3590	297762	116832
3591	297841	116748
3592	297936	116670
3593	298028	116590
3594	298120	116511
3595	298200	116427
3596	298286	116345
3597	298374	116264
3598	298468	116186
3599	298554	116104
3600	298647	116025
3601	298740	115946
3602	298819	115861
3603	298897	115777
3604	298988	115697
3605	299077	115616
3606	299156	115532
3607	299235	115447
3608	299329	115369
3609	299409	115285
3610	299485	115199
3611	299564	115114
3612	299644	115031
3613	299734	114950
3614	299814	114866
3615	299901	114785
3616	299979	114700
3617	300058	114615
3618	300150	114536
3619	300228	114451
3620	300305	114366
3621	300386	114282
3622	300466	114198
3623	300544	114113
3624	300626	114030
3625	300704	113946
3626	300798	113867
3627	300894	113789
3628	300972	113704
3629	301051	113619
3630	301134	113537
3631	301212	113452
3632	301288	113366
3633	301380	113287
3634	301469	113206
3635	301549	113122
3636	301645	113044
3637	301722	112959
3638	301808	112877
3639	301886	112792
3640	301965	112708
3641	302059	112629
3642	302135	112544
3643	302227	112464
3644	302306	112380
3645	302386	112295
3646	302463	112210
3647	302542	112126
3648	302621	112042
3649	302697	111956
3650	302775	111871
3651	302852	111786
3652	302953	111710
3653	303056	111634
3654	303135	111550
3655	303229	111471
3656	303306	111386
3657	303391	111304
3658	303476	111222
3659	303579	111146
3660	303650	111059
3661	303729	110974
3662	303819	110894
3663	303914	110816
3664	304006	110736
3665	304100	110657
3666	304178	110572
3667	304275	110494
3668	304353	110410
3669	304431	110325
3670	304511	110241
3671	304589	110156
3672	304665	110071
3673	304744	109986
3674	304836	109907
3675	304927	109827
3676	305021	109748
3677	305101	109664
3678	305198	109586
3679	305277	109501
3680	305365	109420
3681	305442	109335
3682	305520	109250
3683	305614	109171
3684	305711	109093
3685	305800	109012
3686	305878	108928
3687	305945	108839
3688	306023	108754
3689	306099	108669
3690	306187	108588
3691	306263	108502
3692	306369	108427
3693	306447	108343
3694	306535	108262
3695	306612	108177
3696	306679	108088
3697	306759	108004
3698	306836	107919
3699	306913	107834
3700	306990	107749
3701	307070	107665
3702	307155	107583
3703	307248	107503
3704	307330	107420
3705	307411	107336
3706	307483	107250
3707	307559	107164
3708	307636	107079
3709	307717	106996
3710	307793	106910
3711	307873	106826
3712	307952	106742
3713	308021	106654
3714	308088	106566
3715	308181	106486
3716	308258	106401
3717	308338	106317
3718	308421	106234
3719	308499	106150
3720	308578	106066
3721	308657	105981
3722	308735	105897
3723	308814	105812
3724	308895	105729
3725	308977	105645
3726	309056	105561
3727	309147	105481
3728	309214	105393
3729	309300	105311
3730	309381	105227
3731	309468	105146
3732	309549	105062
3733	309627	104978
3734	309705	104893
3735	309784	104809
3736	309864	104725
3737	309961	104647
3738	310052	104566
3739	310138	104485
3740	310227	104404
3741	310307	104320
3742	310394	104238
3743	310472	104154
3744	310553	104070
3745	310631	103986
3746	310721	103905
3747	310803	103822
3748	310894	103742
3749	310988	103662
3750	311066	103578
3751	311144	103493
3752	311221	103408
3753	311312	103328
3754	311401	103247
3755	311487	103165
3756	311574	103084
3757	311655	103000
3758	311741	102918
3759	311821	102834
3760	311900	102750
3761	311972	102663
3762	312056	102581
3763	312137	102497
3764	312223	102415
3765	312299	102330
3766	312379	102246
3767	312475	102168
3768	312555	102084
3769	312634	101999
3770	312712	101915
3771	312800	101834
3772	312880	101750
3773	312974	101671
3774	313054	101587
3775	313136	101504
3776	313215	101419
3777	313297	101336
3778	313384	101254
3779	313464	101170
3780	313543	101086
3781	313622	101002
3782	313701	100918
3783	313783	100835
3784	313865	100752
3785	313961	100673
3786	314066	100597
3787	314145	100513
3788	314223	100428
3789	314315	100348
3790	314410	100269
3791	314500	100189
3792	314559	100098
3793	314637	100013
3794	314732	99934
3795	314811	99850
3796	314892	99767
3797	314984	99687
3798	315063	99602
3799	315141	99518
3800	315200	99427
3801	315278	99343
3802	315370	99263
3803	315461	99182
3804	315539	99098
3805	315625	99016
3806	315714	98935
3807	315786	98849
3808	315864	98764
3809	315932	98677
3810	316012	98593
3811	316093	98509
3812	316188	98430
3813	316267	98346
3814	316358	98265
3815	316437	98181
3816	316520	98099
3817	316599	98014
3818	316691	97934
3819	316773	97851
3820	316852	97767
3821	316930	97682
3822	317010	97599
3823	317080	97512
3824	317158	97427
3825	317236	97343
3826	317332	97264
3827	317427	97185
3828	317510	97102
3829	317590	97018
3830	317657	96930
3831	317748	96850
3832	317839	96769
3833	317915	96684
3834	317994	96600
3835	318084	96519
3836	318168	96437
3837	318248	96353
3838	318327	96269
3839	318405	96185
3840	318484	96100
3841	318562	96016
3842	318641	95932
3843	318720	95848
3844	318816	95769
3845	318897	95685
3846	318977	95602
3847	319059	95518
3848	319137	95434
3849	319216	95350
3850	319293	95265
3851	319373	95181
3852	319453	95098
3853	319544	95017
3854	319640	94938
3855	319718	94854
3856	319786	94767
3857	319866	94683
3858	319957	94602
3859	320038	94519
3860	320115	94434
3861	320198	94351
3862	320291	94271
3863	320370	94187
3864	320458	94106
3865	320553	94026
3866	320650	93948
3867	320747	93869
3868	320828	93785
3869	320917	93704
3870	320996	93620
3871	321072	93535
3872	321151	93451
3873	321232	93368
3874	321312	93284
3875	321394	93201
3876	321475	93117
3877	321553	93033
3878	321633	92949
3879	321706	92863
3880	321788	92780
3881	321865	92695
3882	321951	92613
3883	322032	92530
3884	322110	92446
3885	322187	92361
3886	322269	92278
3887	322358	92197
3888	322453	92117
3889	322532	92033
3890	322613	91950
3891	322692	91866
3892	322776	91783
3893	322868	91703
3894	322950	91620
3895	323034	91537
3896	323132	91458
3897	323226	91379
3898	323314	91297
3899	323410	91218
3900	323482	91132
3901	323561	91048
3902	323651	90967
3903	323731	90883
3904	323822	90803
3905	323890	90715
3906	323982	90635
3907	324060	90551
3908	324137	90466
3909	324225	90385
3910	324303	90300
3911	324397	90221
3912	324489	90140
3913	324581	90060
3914	324668	89978
3915	324763	89898
3916	324853	89817
3917	324939	89735
3918	325021	89652
3919	325098	89567
3920	325195	89488
3921	325274	89404
3922	325353	89320
3923	325431	89236
3924	325511	89152
3925	325590	89068
3926	325668	88984
3927	325747	88900
3928	325829	88817
3929	325907	88733
3930	325987	88649
3931	326068	88565
3932	326150	88482
3933	326227	88398
3934	326304	88313
3935	326384	88229
3936	326464	88146
3937	326566	88068
3938	326652	87986
3939	326732	87902
3940	326807	87817
3941	326902	87737
3942	326988	87655
3943	327066	87571
3944	327144	87487
3945	327236	87406
3946	327317	87323
3947	327394	87238
3948	327477	87155
3949	327592	87081
3950	327671	86997
3951	327762	86916
3952	327841	86832
3953	327930	86751
3954	328016	86669
3955	328108	86588
3956	328200	86508
3957	328279	86424
3958	328369	86343
3959	328447	86258
3960	328528	86175
3961	328619	86094
3962	328708	86013
3963	328803	85933
3964	328900	85854
3965	328991	85773
3966	329069	85689
3967	329150	85605
3968	329235	85523
3969	329337	85445
3970	329415	85361
3971	329495	85277
3972	329587	85196
3973	329665	85112
3974	329785	85038
3975	329871	84956
3976	329956	84874
3977	330036	84790
3978	330115	84706
3979	330205	84625
3980	330283	84541
3981	330361	84457
3982	330440	84372
3983	330536	84293
3984	330627	84212
3985	330707	84128
3986	330821	84053
3987	330918	83974
3988	330998	83890
3989	331064	83803
3990	331145	83719
3991	331224	83635
3992	331315	83554
3993	331409	83474
3994	331487	83390
3995	331568	83306
3996	331645	83222
3997	331722	83138
3998	331803	83054
3999	331884	82971
4000	331981	82891
4001	332063	82808
4002	332149	82726
4003	332235	82644
4004	332320	82561
4005	332413	82481
4006	332504	82400
4007	332596	82319
4008	332677	82235
4009	332757	82152
4010	332825	82065
4011	332901	81980
4012	332993	81900
4013	333083	81818
4014	333175	81737
4015	333256	81654
4016	333353	81574
4017	333442	81493
4018	333530	81411
4019	333616	81329
4020	333694	81245
4021	333774	81161
4022	333851	81077
4023	333928	80992
4024	334007	80908
4025	334115	80831
4026	334197	80748
4027	334289	80667
4028	334374	80585
4029	334452	80500
4030	334543	80419
4031	334631	80338
4032	334710	80254
4033	334788	80170
4034	334866	80085
4035	334945	80001
4036	335013	79915
4037	335091	79831
4038	335182	79750
4039	335278	79670
4040	335357	79586
4041	335446	79504
4042	335525	79420
4043	335606	79337
4044	335685	79253
4045	335762	79168
4046	335853	79087
4047	335945	79006
4048	336028	78923
4049	336112	78841
4050	336191	78757
4051	336290	78677
4052	336369	78594
4053	336450	78510
4054	336529	78426
4055	336611	78343
4056	336690	78259
4057	336769	78175
4058	336829	78087
4059	336909	78003
4060	337000	77922
4061	337092	77841
4062	337181	77759
4063	337261	77676
4064	337361	77597
4065	337448	77515
4066	337542	77434
4067	337622	77351
4068	337699	77266
4069	337777	77182
4070	337871	77102
4071	337949	77017
4072	338030	76934
4073	338109	76850
4074	338192	76767
4075	338278	76685
4076	338383	76607
4077	338461	76523
4078	338539	76439
4079	338620	76355
4080	338688	76269
4081	338768	76185
4082	338847	76101
4083	338926	76017
4084	339001	75933
4085	339088	75850
4086	339167	75767
4087	339246	75683
4088	339326	75599
4089	339410	75516
4090	339494	75434
4091	339598	75355
4092	339690	75274
4093	339770	75190
4094	339850	75107
4095	339930	75023
4096	340015	74941
4097	340104	74859
4098	340182	74775
4099	340271	74693
4100	340361	74612
4101	340445	74529
4102	340523	74445
4103	340604	74361
4104	340680	74277
4105	340771	74196
4106	340851	74112
4107	340933	74029
4108	341014	73946
4109	341096	73862
4110	341184	73780
4111	341263	73696
4112	341359	73616
4113	341437	73532
4114	341515	73448
4115	341600	73366
4116	341681	73282
4117	341763	73199
4118	341835	73114
4119	341929	73033
4120	342009	72949
4121	342098	72868
4122	342190	72787
4123	342286	72706
4124	342366	72623
4125	342454	72541
4126	342531	72456
4127	342618	72374
4128	342702	72292
4129	342800	72212
4130	342881	72128
4131	342948	72042
4132	343026	71958
4133	343105	71874
4134	343185	71790
4135	343263	71706
4136	343344	71623
4137	343424	71539
4138	343500	71455
4139	343580	71371
4140	343656	71287
4141	343733	71203
4142	343811	71119
4143	343908	71038
4144	343988	70955
4145	344063	70870
4146	344141	70786
4147	344221	70703
4148	344300	70619
4149	344391	70537
4150	344467	70453
4151	344561	70372
4152	344638	70288
4153	344717	70204
4154	344805	70122
4155	344883	70038
4156	344983	69959
4157	345062	69875
4158	345153	69794
4159	345250	69714
4160	345343	69633
4161	345427	69550
4162	345509	69467
4163	345602	69386
4164	345678	69301
4165	345767	69219
4166	345859	69138
4167	345935	69054
4168	346041	68975
4169	346132	68894
4170	346222	68812
4171	346307	68730
4172	346385	68646
4173	346450	68559
4174	346534	68476
4175	346622	68394
4176	346698	68310
4177	346775	68226
4178	346855	68142
4179	346931	68058
4180	347011	67974
4181	347108	67894
4182	347199	67813
4183	347278	67729
4184	347374	67648
4185	347459	67566
4186	347537	67482
4187	347614	67398
4188	347699	67315
4189	347790	67233
4190	347875	67151
4191	347959	67068
4192	348039	66984
4193	348129	66903
4194	348223	66822
4195	348306	66739
4196	348386	66655
4197	348464	66571
4198	348551	66489
4199	348629	66405
4200	348710	66322
4201	348790	66238
4202	348882	66157
4203	348968	66074
4204	349065	65994
4205	349156	65913
4206	349224	65827
4207	349328	65748
4208	349415	65665
4209	349492	65581
4210	349572	65498
4211	349651	65414
4212	349730	65330
4213	349808	65246
4214	349889	65163
4215	349970	65079
4216	350056	64997
4217	350137	64914
4218	350214	64830
4219	350298	64747
4220	350405	64668
4221	350482	64584
4222	350561	64500
4223	350649	64418
4224	350736	64336
4225	350812	64252
4226	350896	64169
4227	350974	64085
4228	351052	64001
4229	351130	63917
4230	351208	63833
4231	351303	63752
4232	351363	63665
4233	351460	63584
4234	351552	63503
4235	351639	63421
4236	351711	63336
4237	351796	63253
4238	351883	63171
4239	351964	63088
4240	352031	63002
4241	352109	62918
4242	352189	62834
4243	352271	62751
4244	352351	62667
4245	352443	62586
4246	352525	62503
4247	352612	62421
4248	352702	62339
4249	352780	62255
4250	352868	62173
4251	352962	62092
4252	353053	62010
4253	353143	61928
4254	353219	61844
4255	353310	61762
4256	353391	61679
4257	353484	61598
4258	353565	61514
4259	353642	61430
4260	353727	61348
4261	353817	61266
4262	353897	61182
4263	353974	61098
4264	354055	61015
4265	354120	60929
4266	354212	60847
4267	354292	60764
4268	354372	60680
4269	354450	60596
4270	354530	60513
4271	354611	60430
4272	354692	60346
4273	354782	60264
4274	354860	60180
4275	354950	60099
4276	355030	60015
4277	355121	59934
4278	355180	59847
4279	355251	59761
4280	355345	59680
4281	355435	59598
4282	355513	59515
4283	355592	59431
4284	355669	59347
4285	355761	59265
4286	355855	59184
4287	355947	59103
4288	356038	59021
4289	356111	58936
4290	356204	58855
4291	356297	58774
4292	356388	58692
4293	356479	58610
4294	356556	58526
4295	356636	58443
4296	356725	58361
4297	356817	58279
4298	356920	58199
4299	356999	58116
4300	357075	58032
4301	357162	57949
4302	357253	57867
4303	357339	57785
4304	357418	57701
4305	357497	57618
4306	357575	57534
4307	357656	57450
4308	357735	57367
4309	357815	57283
4310	357907	57202
4311	357985	57118
4312	358072	57035
4313	358163	56954
4314	358246	56871
4315	358336	56789
4316	358415	56705
4317	358494	56621
4318	358588	56540
4319	358668	56457
4320	358753	56374
4321	358832	56290
4322	358912	56207
4323	358991	56123
4324	359087	56042
4325	359169	55959
4326	359248	55875
4327	359325	55791
4328	359416	55709
4329	359511	55628
4330	359589	55545
4331	359667	55461
4332	359761	55379
4333	359842	55296
4334	359906	55210
4335	359993	55128
4336	360072	55044
4337	360150	54960
4338	360226	54876
4339	360304	54792
4340	360395	54710
4341	360472	54627
4342	360553	54543
4343	360648	54462
4344	360728	54379
4345	360808	54295
4346	360893	54212
4347	360978	54130
4348	361056	54046
4349	361134	53962
4350	361220	53880
4351	361297	53796
4352	361373	53712
4353	361462	53629
4354	361553	53548
4355	361620	53462
4356	361706	53380
4357	361785	53296
4358	361863	53212
4359	361938	53128
4360	362030	53046
4361	362124	52965
4362	362207	52882
4363	362300	52800
4364	362380	52717
4365	362471	52635
4366	362549	52551
4367	362643	52470
4368	362732	52388
4369	362810	52304
4370	362913	52224
4371	362992	52140
4372	363073	52057
4373	363158	51974
4374	363236	51890
4375	363321	51808
4376	363403	51724
4377	363482	51641
4378	363573	51559
4379	363646	51475
4380	363735	51392
4381	363826	51310
4382	363906	51227
4383	363983	51143
4384	364064	51060
4385	364158	50978
4386	364237	50895
4387	364314	50811
4388	364400	50728
4389	364468	50643
4390	364559	50561
4391	364637	50477
4392	364725	50395
4393	364804	50312
4394	364883	50228
4395	364968	50145
4396	365052	50062
4397	365120	49977
4398	365215	49896
4399	365305	49814
4400	365400	49733
4401	365478	49649
4402	365585	49569
4403	365676	49487
4404	365765	49405
4405	365856	49323
4406	365932	49239
4407	366011	49155
4408	366092	49072
4409	366171	48988
4410	366248	48905
4411	366331	48821
4412	366425	48740
4413	366511	48657
4414	366590	48574
4415	366673	48491
4416	366751	48407
4417	366832	48324
4418	366912	48240
4419	366982	48156
4420	367076	48074
4421	367174	47993
4422	367268	47911
4423	367348	47828
4424	367444	47747
4425	367530	47664
4426	367608	47580
4427	367687	47497
4428	367759	47412
4429	367839	47329
4430	367928	47247
4431	368018	47164
4432	368102	47081
4433	368182	46998
4434	368260	46914
4435	368349	46832
4436	368431	46749
4437	368525	46667
4438	368613	46585
4439	368692	46501
4440	368770	46418
4441	368850	46334
4442	368932	46251
4443	369012	46168
4444	369091	46084
4445	369185	46002
4446	369266	45919
4447	369368	45838
4448	369450	45755
4449	369529	45672
4450	369611	45588
4451	369689	45505
4452	369772	45422
4453	369864	45340
4454	369946	45257
4455	370026	45173
4456	370129	45093
4457	370220	45011
4458	370309	44928
4459	370388	44845
4460	370485	44763
4461	370567	44680
4462	370665	44599
4463	370752	44516
4464	370833	44433
4465	370915	44350
4466	371009	44268
4467	371090	44185
4468	371204	44105
4469	371292	44023
4470	371374	43940
4471	371455	43857
4472	371551	43775
4473	371640	43693
4474	371731	43611
4475	371819	43528
4476	371904	43445
4477	371993	43363
4478	372075	43280
4479	372167	43198
4480	372248	43114
4481	372330	43031
4482	372413	42948
4483	372499	42865
4484	372580	42782
4485	372664	42699
4486	372744	42615
4487	372827	42532
4488	372907	42449
4489	372988	42366
4490	373066	42282
4491	373147	42199
4492	373230	42116
4493	373308	42032
4494	373388	41949
4495	373475	41866
4496	373555	41783
4497	373652	41701
4498	373731	41618
4499	373811	41534
4500	373890	41451
4501	373969	41367
4502	374050	41284
4503	374129	41200
4504	374208	41117
4505	374289	41033
4506	374370	40950
4507	374451	40867
4508	374540	40784
4509	374619	40701
4510	374698	40617
4511	374766	40533
4512	374857	40451
4513	374948	40368
4514	375029	40285
4515	375109	40202
4516	375178	40117
4517	375271	40035
4518	375350	39952
4519	375442	39870
4520	375532	39787
4521	375612	39704
4522	375696	39621
4523	375775	39537
4524	375870	39456
4525	375964	39374
4526	376044	39290
4527	376132	39208
4528	376214	39124
4529	376298	39042
4530	376379	38958
4531	376460	38875
4532	376553	38793
4533	376635	38710
4534	376716	38626
4535	376803	38544
4536	376898	38462
4537	376985	38379
4538	377080	38297
4539	377161	38214
4540	377254	38132
4541	377344	38050
4542	377423	37966
4543	377503	37883
4544	377600	37801
4545	377683	37718
4546	377762	37634
4547	377856	37552
4548	377935	37469
4549	378020	37386
4550	378108	37304
4551	378181	37219
4552	378261	37136
4553	378356	37054
4554	378437	36971
4555	378517	36888
4556	378611	36805
4557	378701	36723
4558	378788	36640
4559	378880	36558
4560	378959	36475
4561	379039	36391
4562	379135	36309
4563	379217	36226
4564	379309	36144
4565	379401	36062
4566	379483	35979
4567	379565	35895
4568	379644	35812
4569	379736	35730
4570	379818	35646
4571	379885	35562
4572	379966	35479
4573	380046	35395
4574	380143	35313
4575	380235	35231
4576	380313	35148
4577	380408	35066
4578	380489	34982
4579	380571	34899
4580	380669	34817
4581	380754	34734
4582	380835	34651
4583	380916	34568
4584	380997	34485
4585	381085	34402
4586	381163	34318
4587	381242	34235
4588	381332	34152
4589	381416	34069
4590	381509	33987
4591	381595	33904
4592	381685	33822
4593	381766	33739
4594	381843	33655
4595	381922	33571
4596	382029	33490
4597	382118	33408
4598	382209	33325
4599	382289	33242
4600	382371	33159
4601	382450	33075
4602	382530	32992
4603	382624	32910
4604	382714	32827
4605	382794	32744
4606	382891	32662
4607	382971	32579
4608	383065	32496
4609	383162	32415
4610	383252	32332
4611	383343	32250
4612	383437	32167
4613	383549	32087
4614	383640	32004
4615	383729	31922
4616	383810	31838
4617	383904	31756
4618	383986	31673
4619	384067	31589
4620	384151	31506
4621	384244	31424
4622	384328	31341
4623	384407	31258
4624	384499	31175
4625	384586	31092
4626	384671	31009
4627	384749	30926
4628	384828	30842
4629	384917	30760
4630	385012	30677
4631	385104	30595
4632	385184	30512
4633	385265	30428
4634	385354	30346
4635	385432	30262
4636	385519	30179
4637	385599	30096
4638	385695	30014
4639	385761	29929
4640	385852	29847
4641	385929	29763
4642	386016	29680
4643	386111	29598
4644	386188	29514
4645	386280	29432
4646	386358	29348
4647	386440	29265
4648	386527	29182
4649	386619	29100
4650	386697	29016
4651	386776	28933
4652	386869	28850
4653	386958	28768
4654	387035	28684
4655	387118	28601
4656	387197	28518
4657	387278	28434
4658	387363	28351
4659	387442	28268
4660	387514	28184
4661	387601	28101
4662	387682	28018
4663	387767	27935
4664	387878	27854
4665	387965	27771
4666	388036	27687
4667	388118	27604
4668	388201	27520
4669	388280	27437
4670	388358	27353
4671	388451	27271
4672	388531	27188
4673	388620	27105
4674	388702	27022
4675	388781	26938
4676	388879	26856
4677	388960	26773
4678	389048	26690
4679	389127	26607
4680	389215	26524
4681	389302	26441
4682	389397	26358
4683	389481	26275
4684	389567	26192
4685	389646	26109
4686	389736	26026
4687	389817	25943
4688	389908	25860
4689	389988	25777
4690	390066	25694
4691	390158	25611
4692	390236	25527
4693	390316	25444
4694	390405	25361
4695	390484	25278
4696	390582	25196
4697	390673	25113
4698	390760	25030
4699	390839	24947
4700	390927	24864
4701	391001	24780
4702	391082	24697
4703	391161	24613
4704	391240	24530
4705	391326	24447
4706	391407	24364
4707	391485	24280
4708	391564	24197
4709	391646	24114
4710	391727	24030
4711	391824	23948
4712	391911	23865
4713	391998	23782
4714	392089	23700
4715	392179	23617
4716	392259	23533
4717	392338	23450
4718	392420	23367
4719	392498	23283
4720	392594	23201
4721	392676	23118
4722	392763	23035
4723	392843	22951
4724	392922	22868
4725	393011	22785
4726	393090	22702
4727	393168	22618
4728	393249	22535
4729	393320	22451
4730	393410	22368
4731	393487	22285
4732	393566	22202
4733	393648	22118
4734	393755	22036
4735	393840	21953
4736	393920	21870
4737	394000	21787
4738	394078	21703
4739	394157	21620
4740	394245	21537
4741	394324	21454
4742	394403	21370
4743	394493	21288
4744	394580	21205
4745	394666	21122
4746	394745	21038
4747	394844	20956
4748	394925	20873
4749	395003	20789
4750	395082	20706
4751	395173	20623
4752	395283	20541
4753	395363	20458
4754	395460	20375
4755	395529	20292
4756	395604	20208
4757	395671	20124
4758	395752	20041
4759	395848	19958
4760	395934	19875
4761	396014	19792
4762	396097	19709
4763	396180	19626
4764	396260	19542
4765	396351	19459
4766	396433	19376
4767	396492	19292
4768	396573	19209
4769	396654	19125
4770	396740	19042
4771	396821	18959
4772	396909	18876
