iter	Logloss
2927	0.452037107
2928	0.4520293548
2929	0.4520208672
2930	0.4520117361
2931	0.4520048112
2932	0.451996967
2933	0.4519902566
2934	0.4519839139
2935	0.4519754262
2936	0.4519686239
2937	0.4519611168
2938	0.4519538548
2939	0.4519450608
2940	0.4519374311
2941	0.451930445
2942	0.4519244699
2943	0.4519173305
2944	0.4519089655
2945	0.4519027759
2946	0.4518941045
2947	0.4518871796
2948	0.4518800402
2949	0.4518722879
2950	0.4518656388
2951	0.4518589897
2952	0.4518507472
2953	0.4518432401
2954	0.4518358249
2955	0.4518286855
2956	0.4518215768
2957	0.4518131198
2958	0.4518068383
2959	0.4518011084
2960	0.4517964816
2961	0.4517897405
2962	0.4517834591
2963	0.4517751553
2964	0.451765871
2965	0.4517601105
2966	0.4517528179
2967	0.4517457704
2968	0.4517368538
2969	0.451730266
2970	0.4517228201
2971	0.4517151292
2972	0.4517064577
2973	0.4516995941
2974	0.4516921177
2975	0.451686541
2976	0.4516805659
2977	0.4516731814
2978	0.4516643567
2979	0.4516565432
2980	0.4516497102
2981	0.4516445012
2982	0.4516359523
2983	0.4516275566
2984	0.4516202947
2985	0.4516118071
2986	0.4516049434
2987	0.4515997651
2988	0.4515941271
2989	0.4515863136
2990	0.4515815642
2991	0.451574578
2992	0.4515670403
2993	0.4515599315
2994	0.4515526083
2995	0.4515447641
2996	0.4515373183
2997	0.4515277276
2998	0.4515173402
2999	0.4515107217
3000	0.4515040113
3001	0.4514978524
3002	0.4514914178
3003	0.4514847073
3004	0.4514760052
3005	0.4514704285
3006	0.4514639632
3007	0.4514561191
3008	0.4514480911
3009	0.4514394196
3010	0.4514324947
3011	0.4514267035
3012	0.4514186449
3013	0.4514106475
3014	0.4514030792
3015	0.4513970735
3016	0.4513909453
3017	0.4513842961
3018	0.4513787194
3019	0.4513726525
3020	0.4513657888
3021	0.4513577608
3022	0.45135151
3023	0.4513436046
3024	0.4513360056
3025	0.4513297241
3026	0.4513235346
3027	0.4513179579
3028	0.45131137
3029	0.4513053031
3030	0.4512965703
3031	0.4512891858
3032	0.4512814029
3033	0.4512755811
3034	0.4512683498
3035	0.4512599235
3036	0.4512524164
3037	0.4512462575
3038	0.4512397922
3039	0.4512311514
3040	0.4512248393
3041	0.451217179
3042	0.4512085382
3043	0.4512008166
3044	0.4511911952
3045	0.4511852815
3046	0.4511772841
3047	0.4511698996
3048	0.451162944
3049	0.4511572754
3050	0.4511520358
3051	0.4511448045
3052	0.4511390133
3053	0.4511323641
3054	0.4511245813
3055	0.451118024
3056	0.45111162
3057	0.4511026115
3058	0.451096851
3059	0.4510898035
3060	0.4510825722
3061	0.4510753102
3062	0.4510688143
3063	0.4510626247
3064	0.4510544742
3065	0.4510468445
3066	0.4510417274
3067	0.4510333317
3068	0.4510266213
3069	0.4510206156
3070	0.4510148245
3071	0.4510096155
3072	0.451004192
3073	0.4509968994
3074	0.4509892697
3075	0.4509815175
3076	0.4509752667
3077	0.4509679434
3078	0.4509609879
3079	0.4509556563
3080	0.450948762
3081	0.4509418984
3082	0.4509356169
3083	0.4509299177
3084	0.4509234217
3085	0.4509183047
3086	0.4509100928
3087	0.4509042097
3088	0.4509000119
3089	0.4508933014
3090	0.4508851815
3091	0.4508781647
3092	0.4508714849
3093	0.4508640084
3094	0.4508557353
3095	0.4508483202
3096	0.4508421919
3097	0.4508355121
3098	0.4508291081
3099	0.4508217849
3100	0.4508167597
3101	0.4508105702
3102	0.4508036146
3103	0.4507968736
3104	0.450791971
3105	0.4507840962
3106	0.450778734
3107	0.4507725138
3108	0.4507666307
3109	0.4507608702
3110	0.4507553854
3111	0.4507493184
3112	0.4507423935
3113	0.4507351009
3114	0.4507275325
3115	0.4507213124
3116	0.4507171452
3117	0.4507102509
3118	0.4507040307
3119	0.4506991588
3120	0.4506911921
3121	0.4506829496
3122	0.4506760247
3123	0.4506706318
3124	0.4506653002
3125	0.450658314
3126	0.4506517568
3127	0.4506458431
3128	0.4506379376
3129	0.450633127
3130	0.4506270294
3131	0.4506202577
3132	0.4506138536
3133	0.4506052741
3134	0.4505981347
3135	0.4505916694
3136	0.4505838866
3137	0.4505776357
3138	0.4505718139
3139	0.450566513
3140	0.450560109
3141	0.4505534905
3142	0.4505453399
3143	0.4505378635
3144	0.4505333898
3145	0.4505283953
3146	0.4505235234
3147	0.4505164759
3148	0.4505098268
3149	0.4505040969
3150	0.450497938
3151	0.450491871
3152	0.4504848235
3153	0.4504801661
3154	0.4504730267
3155	0.4504648455
3156	0.4504595139
3157	0.4504542743
3158	0.4504470123
3159	0.4504404551
3160	0.4504346332
3161	0.4504276777
3162	0.4504192514
3163	0.4504128473
3164	0.4504065046
3165	0.4503979864
3166	0.4503911534
3167	0.4503833705
3168	0.450375894
3169	0.4503695207
3170	0.450362657
3171	0.450356253
3172	0.450351044
3173	0.4503437208
3174	0.4503373474
3175	0.4503330883
3176	0.4503255505
3177	0.4503190546
3178	0.4503148874
3179	0.4503095252
3180	0.4503024471
3181	0.4502939288
3182	0.450289731
3183	0.4502836334
3184	0.4502794662
3185	0.4502741652
3186	0.4502689869
3187	0.450261633
3188	0.4502544017
3189	0.4502489169
3190	0.4502444126
3191	0.4502394794
3192	0.4502325851
3193	0.4502265795
3194	0.4502206657
3195	0.4502156099
3196	0.4502103396
3197	0.4502055289
3198	0.4501984202
3199	0.4501909744
3200	0.4501833447
3201	0.4501760521
3202	0.4501705673
3203	0.4501654503
3204	0.4501594139
3205	0.4501545113
3206	0.4501492717
3207	0.4501443997
3208	0.4501354219
3209	0.4501289872
3210	0.4501233186
3211	0.4501151374
3212	0.450109193
3213	0.4501030954
3214	0.4500957109
3215	0.4500902874
3216	0.4500852622
3217	0.4500783986
3218	0.4500706464
3219	0.4500631393
3220	0.4500553258
3221	0.4500496878
3222	0.4500447239
3223	0.4500389634
3224	0.4500336624
3225	0.4500280244
3226	0.4500202416
3227	0.4500138069
3228	0.4500081689
3229	0.4500033583
3230	0.449996127
3231	0.4499881909
3232	0.4499809902
3233	0.4499755361
3234	0.4499690708
3235	0.4499633715
3236	0.4499587447
3237	0.4499517891
3238	0.4499445578
3239	0.449939073
3240	0.449931474
3241	0.4499262037
3242	0.4499204738
3243	0.4499143762
3244	0.449909443
3245	0.4499029777
3246	0.4498960528
3247	0.4498904454
3248	0.4498830915
3249	0.4498759215
3250	0.449870927
3251	0.4498640634
3252	0.449856495
3253	0.4498508876
3254	0.4498461689
3255	0.4498392746
3256	0.4498330238
3257	0.4498286115
3258	0.4498229735
3259	0.4498178871
3260	0.4498112686
3261	0.4498048033
3262	0.4497995636
3263	0.4497928532
3264	0.4497859896
3265	0.4497803822
3266	0.4497759699
3267	0.4497699642
3268	0.4497652761
3269	0.4497585044
3270	0.4497492508
3271	0.4497440111
3272	0.4497395988
3273	0.4497348494
3274	0.4497301613
3275	0.4497245539
3276	0.4497203255
3277	0.4497155454
3278	0.4497080996
3279	0.449703626
3280	0.4496979267
3281	0.449692013
3282	0.4496871717
3283	0.4496827287
3284	0.4496782244
3285	0.4496735057
3286	0.4496680209
3287	0.449661954
3288	0.4496544162
3289	0.4496491153
3290	0.4496411792
3291	0.4496323239
3292	0.4496264408
3293	0.4496216301
3294	0.4496148891
3295	0.4496076884
3296	0.4495993233
3297	0.4495937773
3298	0.449588507
3299	0.4495830835
3300	0.4495775987
3301	0.4495711334
3302	0.449565281
3303	0.449560409
3304	0.4495549549
3305	0.4495484283
3306	0.4495405229
3307	0.4495330464
3308	0.4495279906
3309	0.4495228123
3310	0.4495163163
3311	0.4495108009
3312	0.4495037228
3313	0.4494973188
3314	0.4494929677
3315	0.449488678
3316	0.449485001
3317	0.4494781987
3318	0.4494729897
3319	0.4494678113
3320	0.4494614992
3321	0.4494550033
3322	0.4494482009
3323	0.4494426855
3324	0.449435301
3325	0.4494291114
3326	0.4494246991
3327	0.4494187854
3328	0.4494149552
3329	0.4494085206
3330	0.4494021778
3331	0.4493946095
3332	0.4493901052
3333	0.4493849268
3334	0.4493787373
3335	0.449372272
3336	0.4493658067
3337	0.4493602607
3338	0.449355879
3339	0.4493506087
3340	0.4493459206
3341	0.4493410793
3342	0.4493366976
3343	0.4493332045
3344	0.4493254523
3345	0.4493199368
3346	0.4493137473
3347	0.4493082319
3348	0.449304034
3349	0.4492990395
3350	0.4492923904
3351	0.4492870282
3352	0.4492814208
3353	0.4492766102
3354	0.4492709722
3355	0.4492659777
3356	0.4492614121
3357	0.4492561418
3358	0.449249891
3359	0.4492450804
3360	0.4492396262
3361	0.4492359187
3362	0.4492304339
3363	0.4492208738
3364	0.4492144698
3365	0.449208648
3366	0.4492016005
3367	0.4491977397
3368	0.4491936644
3369	0.449189344
3370	0.4491843495
3371	0.4491781906
3372	0.4491713576
3373	0.4491653826
3374	0.4491598978
3375	0.4491549339
3376	0.4491493879
3377	0.4491423404
3378	0.4491340673
3379	0.4491285825
3380	0.4491236493
3381	0.4491194208
3382	0.4491150085
3383	0.4491098914
3384	0.4491040389
3385	0.4490981864
3386	0.4490932226
3387	0.4490880442
3388	0.4490830497
3389	0.4490786373
3390	0.4490722027
3391	0.449066626
3392	0.4490615396
3393	0.4490572498
3394	0.4490524085
3395	0.4490456368
3396	0.4490401826
3397	0.4490357397
3398	0.4490301017
3399	0.4490257506
3400	0.4490211544
3401	0.4490157003
3402	0.4490104913
3403	0.4490058338
3404	0.4490017892
3405	0.4489953852
3406	0.4489905439
3407	0.4489859171
3408	0.4489809532
3409	0.4489758055
3410	0.4489686967
3411	0.4489634571
3412	0.4489562564
3413	0.4489508635
3414	0.4489477075
3415	0.4489437854
3416	0.4489394037
3417	0.4489353284
3418	0.4489297824
3419	0.4489232864
3420	0.4489182306
3421	0.4489127459
3422	0.4489082722
3423	0.4489020521
3424	0.448898559
3425	0.4488936564
3426	0.4488885393
3427	0.4488832997
3428	0.4488769876
3429	0.4488719624
3430	0.4488680097
3431	0.4488638425
3432	0.4488605639
3433	0.4488556307
3434	0.4488481542
3435	0.4488437725
3436	0.4488385941
3437	0.448832803
3438	0.4488289728
3439	0.4488221092
3440	0.4488178194
3441	0.4488132232
3442	0.4488068192
3443	0.4488005684
3444	0.4487954513
3445	0.4487882813
3446	0.4487808968
3447	0.4487737267
3448	0.4487690386
3449	0.4487629716
3450	0.4487574869
3451	0.4487534116
3452	0.4487478655
3453	0.4487418292
3454	0.4487368041
3455	0.4487316563
3456	0.4487285003
3457	0.4487231687
3458	0.4487187564
3459	0.4487140989
3460	0.4487100543
3461	0.4487044163
3462	0.4486980429
3463	0.4486932935
3464	0.4486887893
3465	0.448681466
3466	0.4486754604
3467	0.4486705271
3468	0.4486654407
3469	0.4486609058
3470	0.4486552065
3471	0.4486504265
3472	0.4486456465
3473	0.4486410197
3474	0.4486368524
3475	0.4486309081
3476	0.4486266183
3477	0.4486216544
3478	0.4486163841
3479	0.4486103784
3480	0.4486053839
3481	0.448600512
3482	0.4485953949
3483	0.4485912277
3484	0.4485866009
3485	0.4485827707
3486	0.448577194
3487	0.4485725978
3488	0.4485680017
3489	0.4485627007
3490	0.4485577062
3491	0.4485533858
3492	0.4485479317
3493	0.4485436113
3494	0.4485387087
3495	0.448533132
3496	0.448527831
3497	0.4485212432
3498	0.4485167696
3499	0.4485109477
3500	0.4485042986
3501	0.4484957803
3502	0.4484910922
3503	0.4484856075
3504	0.4484795099
3505	0.4484751282
3506	0.4484701949
3507	0.4484654455
3508	0.448459256
3509	0.4484527601
3510	0.4484489606
3511	0.4484453756
3512	0.4484401972
3513	0.4484337625
3514	0.4484278794
3515	0.4484222414
3516	0.4484178291
3517	0.4484137845
3518	0.4484093415
3519	0.4484055726
3520	0.4484014361
3521	0.4483975446
3522	0.4483928872
3523	0.44838872
3524	0.4483837255
3525	0.4483772908
3526	0.4483726027
3527	0.4483663212
3528	0.4483615719
3529	0.4483568531
3530	0.4483520731
3531	0.4483472011
3532	0.4483428807
3533	0.4483387442
3534	0.4483319418
3535	0.4483278665
3536	0.448324496
3537	0.4483175711
3538	0.4483125766
3539	0.4483086239
3540	0.4483034455
3541	0.4482978382
3542	0.4482938548
3543	0.4482897795
3544	0.4482842335
3545	0.4482805565
3546	0.4482749185
3547	0.4482708433
3548	0.4482672582
3549	0.4482636426
3550	0.4482593222
3551	0.4482550017
3552	0.4482487509
3553	0.4482455643
3554	0.4482407536
3555	0.4482356978
3556	0.4482319902
3557	0.4482286503
3558	0.4482227366
3559	0.4482175582
3560	0.4482138813
3561	0.4482106333
3562	0.4482047502
3563	0.4481981317
3564	0.4481931065
3565	0.4481885103
3566	0.4481840674
3567	0.4481799921
3568	0.4481762539
3569	0.448171627
3570	0.4481658665
3571	0.4481617912
3572	0.4481562145
3573	0.4481521699
3574	0.448147635
3575	0.4481433146
3576	0.4481358075
3577	0.4481299856
3578	0.4481247766
3579	0.4481205481
3580	0.4481152472
3581	0.4481103753
3582	0.448105442
3583	0.4480993138
3584	0.4480926034
3585	0.4480879765
3586	0.4480835948
3587	0.4480786003
3588	0.4480726253
3589	0.4480686113
3590	0.4480645667
3591	0.4480602156
3592	0.448053781
3593	0.448047714
3594	0.4480416777
3595	0.4480372653
3596	0.4480322095
3597	0.4480272763
3598	0.4480220367
3599	0.4480159697
3600	0.4480112203
3601	0.4480070225
3602	0.448002365
3603	0.4479987187
3604	0.4479926517
3605	0.4479875959
3606	0.4479830917
3607	0.447977944
3608	0.4479719689
3609	0.4479680162
3610	0.4479634813
3611	0.4479585787
3612	0.4479535229
3613	0.4479501218
3614	0.4479456481
3615	0.4479405311
3616	0.4479359655
3617	0.4479313387
3618	0.4479266506
3619	0.447922943
3620	0.4479181323
3621	0.4479130765
3622	0.4479096141
3623	0.4479060903
3624	0.447899288
3625	0.447894845
3626	0.4478899731
3627	0.4478853769
3628	0.4478813016
3629	0.4478769506
3630	0.4478715577
3631	0.4478674211
3632	0.4478613542
3633	0.4478564516
3634	0.4478510894
3635	0.4478472286
3636	0.4478408859
3637	0.4478363816
3638	0.4478314484
3639	0.4478273731
3640	0.4478227156
3641	0.4478173534
3642	0.447812604
3643	0.4478087126
3644	0.4478037487
3645	0.4477997347
3646	0.447795016
3647	0.4477912165
3648	0.4477864364
3649	0.4477828821
3650	0.4477794196
3651	0.4477757733
3652	0.4477705337
3653	0.4477646199
3654	0.4477617703
3655	0.4477575724
3656	0.4477517812
3657	0.447746848
3658	0.4477419454
3659	0.4477369203
3660	0.4477334884
3661	0.4477297196
3662	0.4477249395
3663	0.4477190871
3664	0.4477154408
3665	0.4477089755
3666	0.4477028166
3667	0.4476979753
3668	0.4476935936
3669	0.4476905601
3670	0.4476863929
3671	0.4476818886
3672	0.4476764652
3673	0.4476735849
3674	0.4476677937
3675	0.4476624315
3676	0.4476570999
3677	0.4476524424
3678	0.4476478463
3679	0.447644537
3680	0.4476392974
3681	0.4476361413
3682	0.4476304114
3683	0.4476247734
3684	0.4476199321
3685	0.4476163471
3686	0.4476118735
3687	0.4476057453
3688	0.4476023747
3689	0.4475987284
3690	0.4475930292
3691	0.4475890458
3692	0.4475835917
3693	0.4475796083
3694	0.4475750121
3695	0.4475716722
3696	0.4475682098
3697	0.4475628476
3698	0.4475592319
3699	0.4475553098
3700	0.4475516942
3701	0.4475460868
3702	0.4475408778
3703	0.4475364961
3704	0.4475322983
3705	0.4475278859
3706	0.4475230753
3707	0.4475181727
3708	0.447514128
3709	0.4475095319
3710	0.4475056711
3711	0.4475007685
3712	0.4474966013
3713	0.4474906569
3714	0.4474863671
3715	0.4474814339
3716	0.4474759491
3717	0.4474710772
3718	0.4474669406
3719	0.4474626508
3720	0.4474587594
3721	0.4474553889
3722	0.4474521102
3723	0.4474484639
3724	0.4474441129
3725	0.4474410181
3726	0.4474352576
3727	0.4474297115
3728	0.4474265861
3729	0.4474218674
3730	0.4474176695
3731	0.4474125831
3732	0.4474089981
3733	0.4474052598
3734	0.4473998057
3735	0.4473956079
3736	0.4473915939
3737	0.4473871815
3738	0.4473812984
3739	0.4473771312
3740	0.4473724125
3741	0.4473678469
3742	0.4473636797
3743	0.4473589303
3744	0.447354089
3745	0.4473508717
3746	0.4473468883
3747	0.4473417713
3748	0.4473367461
3749	0.4473319661
3750	0.4473286262
3751	0.4473249799
3752	0.4473216706
3753	0.4473164923
3754	0.4473116203
3755	0.4473060436
3756	0.4473008653
3757	0.4472961159
3758	0.4472907537
3759	0.4472864945
3760	0.4472833385
3761	0.4472776699
3762	0.4472722464
3763	0.4472680792
3764	0.4472632379
3765	0.447258611
3766	0.44725426
3767	0.4472497864
3768	0.4472462626
3769	0.4472413294
3770	0.4472374686
3771	0.4472313404
3772	0.4472260088
3773	0.4472214433
3774	0.4472171841
3775	0.447211301
3776	0.4472074402
3777	0.4472042535
3778	0.4471984317
3779	0.4471935598
3780	0.4471898828
3781	0.4471862059
3782	0.4471824064
3783	0.4471777183
3784	0.4471733978
3785	0.4471698435
3786	0.4471650941
3787	0.4471605285
3788	0.4471565145
3789	0.4471520716
3790	0.4471481189
3791	0.4471439823
3792	0.4471403973
3793	0.4471367203
3794	0.4471320629
3795	0.4471285085
3796	0.4471255056
3797	0.4471213078
3798	0.4471175696
3799	0.4471132492
3800	0.4471097254
3801	0.4471058033
3802	0.447100962
3803	0.4470968868
3804	0.4470932711
3805	0.4470876944
3806	0.4470835885
3807	0.4470792068
3808	0.4470756524
3809	0.4470726496
3810	0.4470688501
3811	0.4470632427
3812	0.4470575741
3813	0.4470532843
3814	0.4470494235
3815	0.4470458079
3816	0.4470421922
3817	0.4470384846
3818	0.4470337046
3819	0.4470288633
3820	0.4470252476
3821	0.4470221529
3822	0.447017526
3823	0.4470144313
3824	0.4470116429
3825	0.4470071999
3826	0.4470024506
3827	0.4469984978
3828	0.4469949128
3829	0.4469904086
3830	0.4469872219
3831	0.446983116
3832	0.4469776005
3833	0.4469749654
3834	0.446970982
3835	0.4469673357
3836	0.446961422
3837	0.4469582047
3838	0.4469551712
3839	0.4469510959
3840	0.4469476334
3841	0.4469436807
3842	0.446939391
3843	0.4469356221
3844	0.4469317919
3845	0.4469285133
3846	0.446924867
3847	0.4469209756
3848	0.4469178502
3849	0.4469142958
3850	0.4469106802
3851	0.4469053792
3852	0.4469014571
3853	0.4468963094
3854	0.4468910391
3855	0.4468857382
3856	0.4468821532
3857	0.4468793342
3858	0.4468744929
3859	0.4468699273
3860	0.4468662198
3861	0.4468622977
3862	0.4468592029
3863	0.4468553728
3864	0.4468507153
3865	0.4468469464
3866	0.4468424728
3867	0.4468377541
3868	0.446832637
3869	0.4468296342
3870	0.4468266313
3871	0.4468230157
3872	0.4468184195
3873	0.4468134556
3874	0.4468086143
3875	0.4468035891
3876	0.446796511
3877	0.4467928647
3878	0.4467895555
3879	0.446786093
3880	0.4467806389
3881	0.4467769313
3882	0.4467721513
3883	0.4467677083
3884	0.4467646748
3885	0.4467614881
3886	0.4467578725
3887	0.4467534601
3888	0.4467479141
3889	0.4467433792
3890	0.4467377412
3891	0.44673434
3892	0.4467312759
3893	0.4467277828
3894	0.4467232479
3895	0.4467203063
3896	0.4467146684
3897	0.4467108076
3898	0.4467072532
3899	0.44670232
3900	0.4466968965
3901	0.4466929131
3902	0.4466901248
3903	0.446685406
3904	0.4466809937
3905	0.4466774393
3906	0.4466728738
3907	0.4466687985
3908	0.4466648151
3909	0.4466608318
3910	0.4466567871
3911	0.4466523135
3912	0.4466488204
3913	0.4466441017
3914	0.4466401183
3915	0.4466354302
3916	0.4466311711
3917	0.4466269426
3918	0.4466218868
3919	0.4466181179
3920	0.4466143184
3921	0.4466093852
3922	0.4466050035
3923	0.4466017555
3924	0.4465981092
3925	0.4465944323
3926	0.4465908779
3927	0.4465876299
3928	0.4465844126
3929	0.4465815017
3930	0.446577886
3931	0.4465750057
3932	0.4465718497
3933	0.4465672842
3934	0.446564312
3935	0.4465601448
3936	0.4465568049
3937	0.446551075
3938	0.4465458047
3939	0.4465419132
3940	0.446538941
3941	0.4465342529
3942	0.4465288295
3943	0.4465250606
3944	0.4465221497
3945	0.4465179825
3946	0.4465141217
3947	0.446510506
3948	0.4465036424
3949	0.4464992607
3950	0.4464954305
3951	0.4464913246
3952	0.446486422
3953	0.4464818258
3954	0.4464768007
3955	0.4464730318
3956	0.4464696613
3957	0.446465586
3958	0.4464622768
3959	0.4464591514
3960	0.4464528699
3961	0.4464487946
3962	0.446445516
3963	0.4464401538
3964	0.446436293
3965	0.446431084
3966	0.4464278054
3967	0.4464248638
3968	0.4464216465
3969	0.4464169584
3970	0.4464135879
3971	0.4464101254
3972	0.4464067242
3973	0.4464028328
3974	0.446398543
3975	0.4463931502
3976	0.4463881557
3977	0.4463849077
3978	0.4463804954
3979	0.4463768797
3980	0.4463730802
3981	0.4463698629
3982	0.4463675035
3983	0.4463632444
3984	0.4463590772
3985	0.4463560437
3986	0.4463513556
3987	0.446346453
3988	0.4463425616
3989	0.4463383637
3990	0.4463337369
3991	0.4463305196
3992	0.4463261072
3993	0.4463226448
3994	0.4463169455
3995	0.4463139733
3996	0.4463116446
3997	0.4463068339
3998	0.4463031876
3999	0.4462994494
4000	0.446296324
4001	0.4462925245
4002	0.4462881734
4003	0.4462837917
4004	0.4462784908
4005	0.4462733124
4006	0.4462695436
4007	0.4462653764
4008	0.4462613624
4009	0.4462564598
4010	0.4462532118
4011	0.4462500864
4012	0.4462463788
4013	0.4462433147
4014	0.4462402506
4015	0.4462366043
4016	0.4462329886
4017	0.4462277796
4018	0.4462244397
4019	0.4462202725
4020	0.4462165956
4021	0.4462130718
4022	0.4462081999
4023	0.4462037263
4024	0.4462001719
4025	0.4461957902
4026	0.4461922971
4027	0.4461880073
4028	0.4461831354
4029	0.4461802245
4030	0.4461751993
4031	0.4461713385
4032	0.446167539
4033	0.446164291
4034	0.4461607979
4035	0.4461573048
4036	0.4461540875
4037	0.4461504106
4038	0.4461469175
4039	0.4461432712
4040	0.4461392572
4041	0.4461347223
4042	0.4461318114
4043	0.4461283795
4044	0.4461251316
4045	0.4461225884
4046	0.4461183599
4047	0.4461141007
4048	0.4461091981
4049	0.4461052148
4050	0.4461017217
4051	0.4460980447
4052	0.4460948887
4053	0.4460917327
4054	0.446088117
4055	0.4460842256
4056	0.446081284
4057	0.4460775151
4058	0.4460743285
4059	0.4460702532
4060	0.4460659021
4061	0.4460627767
4062	0.4460572613
4063	0.4460542278
4064	0.4460510411
4065	0.4460473948
4066	0.4460431051
4067	0.4460400103
4068	0.4460350158
4069	0.4460319823
4070	0.44602757
4071	0.4460237092
4072	0.4460211966
4073	0.4460176116
4074	0.4460112689
4075	0.4460077451
4076	0.4460023829
4077	0.4459991656
4078	0.4459968368
4079	0.4459921487
4080	0.445989391
4081	0.445986572
4082	0.4459839063
4083	0.4459784215
4084	0.4459759089
4085	0.445971374
4086	0.4459678809
4087	0.4459650006
4088	0.4459612624
4089	0.4459562679
4090	0.4459531425
4091	0.44594968
4092	0.4459443485
4093	0.4459404264
4094	0.4459375461
4095	0.4459337772
4096	0.4459307131
4097	0.4459261169
4098	0.4459219497
4099	0.4459179357
4100	0.4459149635
4101	0.4459114398
4102	0.4459086821
4103	0.4459025845
4104	0.4458985705
4105	0.4458940662
4106	0.4458909715
4107	0.4458850271
4108	0.4458824839
4109	0.4458797568
4110	0.4458765088
4111	0.4458730464
4112	0.4458678987
4113	0.4458651409
4114	0.445861464
4115	0.445857113
4116	0.4458532215
4117	0.4458500348
4118	0.4458468788
4119	0.4458440598
4120	0.4458407812
4121	0.4458376251
4122	0.4458330596
4123	0.4458286473
4124	0.4458242962
4125	0.4458215385
4126	0.445818597
4127	0.4458148281
4128	0.4458120091
4129	0.4458083934
4130	0.4458041649
4131	0.4458009476
4132	0.445798098
4133	0.4457945743
4134	0.4457893346
4135	0.4457861786
4136	0.4457832676
4137	0.4457800503
4138	0.4457777522
4139	0.4457749639
4140	0.4457716853
4141	0.4457685599
4142	0.4457661699
4143	0.4457639637
4144	0.4457606238
4145	0.4457575597
4146	0.4457544649
4147	0.44574993
4148	0.4457459773
4149	0.4457412586
4150	0.4457387153
4151	0.4457350997
4152	0.4457316372
4153	0.4457293698
4154	0.4457264589
4155	0.445724314
4156	0.4457216175
4157	0.4457187373
4158	0.4457149378
4159	0.445710219
4160	0.4457059599
4161	0.4457005364
4162	0.4456972271
4163	0.4456909457
4164	0.445687759
4165	0.4456846642
4166	0.4456808341
4167	0.4456778619
4168	0.445674522
4169	0.4456713966
4170	0.4456675665
4171	0.4456622655
4172	0.4456579451
4173	0.4456553713
4174	0.4456513879
4175	0.4456474045
4176	0.4456449532
4177	0.4456414295
4178	0.445638488
4179	0.4456361899
4180	0.4456313792
4181	0.4456256799
4182	0.445621574
4183	0.4456182648
4184	0.4456137911
4185	0.4456085515
4186	0.4456054874
4187	0.4456023926
4188	0.4455978884
4189	0.4455940582
4190	0.4455892475
4191	0.4455855093
4192	0.4455818936
4193	0.4455781554
4194	0.445575459
4195	0.4455706483
4196	0.4455673697
4197	0.4455641217
4198	0.445561364
4199	0.4455586676
4200	0.4455555729
4201	0.4455523555
4202	0.445548219
4203	0.4455435921
4204	0.4455382912
4205	0.4455332661
4206	0.445530876
4207	0.4455268927
4208	0.4455230319
4209	0.445520121
4210	0.4455177922
4211	0.445514054
4212	0.4455107754
4213	0.4455082628
4214	0.445505597
4215	0.4455014911
4216	0.4454970481
4217	0.4454940147
4218	0.4454910731
4219	0.4454886218
4220	0.4454859867
4221	0.4454824936
4222	0.4454790924
4223	0.4454763347
4224	0.4454718917
4225	0.4454668053
4226	0.4454621172
4227	0.4454595127
4228	0.4454562034
4229	0.4454533538
4230	0.4454501977
4231	0.4454460305
4232	0.4454433035
4233	0.4454396572
4234	0.445435061
4235	0.4454298826
4236	0.4454272781
4237	0.4454228658
4238	0.4454189744
4239	0.4454133364
4240	0.4454104255
4241	0.4454082806
4242	0.4454047262
4243	0.4453988737
4244	0.4453954419
4245	0.4453921939
4246	0.4453871075
4247	0.4453821436
4248	0.4453780071
4249	0.4453746978
4250	0.4453709902
4251	0.4453677423
4252	0.4453631461
4253	0.4453592546
4254	0.4453548423
4255	0.445350001
4256	0.445346845
4257	0.4453429842
4258	0.445337959
4259	0.4453359061
4260	0.4453325355
4261	0.4453301149
4262	0.4453264379
4263	0.445323098
4264	0.4453178277
4265	0.4453153764
4266	0.4453122817
4267	0.4453086967
4268	0.4453060309
4269	0.4453025684
4270	0.445297482
4271	0.4452914763
4272	0.4452889944
4273	0.4452860835
4274	0.4452818856
4275	0.4452803229
4276	0.4452779329
4277	0.4452737963
4278	0.4452712837
4279	0.4452667795
4280	0.445262551
4281	0.4452606513
4282	0.4452577403
4283	0.4452556261
4284	0.4452496817
4285	0.4452453306
4286	0.4452413473
4287	0.4452383138
4288	0.4452357706
4289	0.4452323081
4290	0.445228815
4291	0.445223269
4292	0.4452207564
4293	0.4452169263
4294	0.4452140766
4295	0.445211227
4296	0.4452058035
4297	0.4452033216
4298	0.4451985109
4299	0.4451939453
4300	0.4451908812
4301	0.4451865608
4302	0.4451832822
4303	0.4451792682
4304	0.4451762654
4305	0.4451731706
4306	0.4451702903
4307	0.445165878
4308	0.445163488
4309	0.4451605464
4310	0.4451568388
4311	0.4451538667
4312	0.445149485
4313	0.4451464208
4314	0.4451400475
4315	0.4451370446
4316	0.4451350223
4317	0.4451317743
4318	0.4451287102
4319	0.4451252478
4320	0.4451199468
4321	0.4451172811
4322	0.4451139105
4323	0.4451118576
4324	0.4451092224
4325	0.4451072307
4326	0.4451034925
4327	0.4451009493
4328	0.4450977932
4329	0.4450936873
4330	0.4450910522
4331	0.4450877123
4332	0.4450841579
4333	0.4450799601
4334	0.445076375
4335	0.4450722998
4336	0.4450702162
4337	0.4450670295
4338	0.4450643943
4339	0.4450614221
4340	0.4450569485
